"","long","lat","group","order","region","subregion"
"8987",-122.303565979004,37.1906890869141,197,8987,"california","san mateo"
"8988",-122.303565979004,37.1448516845703,197,8988,"california","san mateo"
"8989",-122.320762634277,37.1563148498535,197,8989,"california","san mateo"
"8990",-122.337951660156,37.1906890869141,197,8990,"california","san mateo"
"8991",-122.37232208252,37.2193412780762,197,8991,"california","san mateo"
"8992",-122.389518737793,37.2594451904297,197,8992,"california","san mateo"
"8993",-122.383781433105,37.3110122680664,197,8993,"california","san mateo"
"8994",-122.37232208252,37.3568496704102,197,8994,"california","san mateo"
"8995",-122.378059387207,37.4084129333496,197,8995,"california","san mateo"
"8996",-122.400978088379,37.4198760986328,197,8996,"california","san mateo"
"8997",-122.418167114258,37.4485206604004,197,8997,"california","san mateo"
"8998",-122.418167114258,37.4886283874512,197,8998,"california","san mateo"
"8999",-122.429626464844,37.5058174133301,197,8999,"california","san mateo"
"9000",-122.469734191895,37.517276763916,197,9000,"california","san mateo"
"9001",-122.486915588379,37.5516510009766,197,9001,"california","san mateo"
"9002",-122.486915588379,37.5745697021484,197,9002,"california","san mateo"
"9003",-122.486915588379,37.6146774291992,197,9003,"california","san mateo"
"9004",-122.458267211914,37.6318664550781,197,9004,"california","san mateo"
"9005",-122.458267211914,37.6490592956543,197,9005,"california","san mateo"
"9006",-122.469734191895,37.6719779968262,197,9006,"california","san mateo"
"9007",-122.458267211914,37.7006225585938,197,9007,"california","san mateo"
"9008",-122.406700134277,37.7006225585938,197,9008,"california","san mateo"
"9009",-122.360870361328,37.7006225585938,197,9009,"california","san mateo"
"9010",-122.349411010742,37.6777038574219,197,9010,"california","san mateo"
"9011",-122.332214355469,37.660514831543,197,9011,"california","san mateo"
"9012",-122.337951660156,37.6375961303711,197,9012,"california","san mateo"
"9013",-122.343673706055,37.6146774291992,197,9013,"california","san mateo"
"9014",-122.309303283691,37.6032218933105,197,9014,"california","san mateo"
"9015",-122.251998901367,37.5917587280273,197,9015,"california","san mateo"
"9016",-122.217628479004,37.5745697021484,197,9016,"california","san mateo"
"9017",-122.194709777832,37.5516510009766,197,9017,"california","san mateo"
"9018",-122.154602050781,37.5344657897949,197,9018,"california","san mateo"
"9019",-122.11449432373,37.523006439209,197,9019,"california","san mateo"
"9020",-122.091567993164,37.5058174133301,197,9020,"california","san mateo"
"9021",-122.080123901367,37.5000877380371,197,9021,"california","san mateo"
"9022",-122.062927246094,37.4828987121582,197,9022,"california","san mateo"
"9023",-122.091567993164,37.4657135009766,197,9023,"california","san mateo"
"9024",-122.131675720215,37.4485206604004,197,9024,"california","san mateo"
"9025",-122.171783447266,37.4485206604004,197,9025,"california","san mateo"
"9026",-122.177520751953,37.4313316345215,197,9026,"california","san mateo"
"9027",-122.194709777832,37.379768371582,197,9027,"california","san mateo"
"9028",-122.166061401367,37.3339309692383,197,9028,"california","san mateo"
"9029",-122.171783447266,37.3167419433594,197,9029,"california","san mateo"
"9030",-122.160339355469,37.3110122680664,197,9030,"california","san mateo"
"9031",-122.154602050781,37.2938232421875,197,9031,"california","san mateo"
"9032",-122.131675720215,37.2766342163086,197,9032,"california","san mateo"
"9034",-119.467422485352,34.9045906066895,198,9034,"california","santa barbara"
"9035",-119.444519042969,34.8988571166992,198,9035,"california","santa barbara"
"9036",-119.450241088867,34.8702125549316,198,9036,"california","santa barbara"
"9037",-119.444519042969,34.4748725891113,198,9037,"california","santa barbara"
"9038",-119.444519042969,34.4462203979492,198,9038,"california","santa barbara"
"9039",-119.455963134766,34.4290351867676,198,9039,"california","santa barbara"
"9040",-119.438781738281,34.4061164855957,198,9040,"california","santa barbara"
"9041",-119.490348815918,34.4175758361816,198,9041,"california","santa barbara"
"9042",-119.536178588867,34.4347648620605,198,9042,"california","santa barbara"
"9043",-119.582023620605,34.4404945373535,198,9043,"california","santa barbara"
"9044",-119.667961120605,34.4175758361816,198,9044,"california","santa barbara"
"9045",-119.72526550293,34.4290351867676,198,9045,"california","santa barbara"
"9046",-119.776832580566,34.4347648620605,198,9046,"california","santa barbara"
"9047",-119.839851379395,34.4290351867676,198,9047,"california","santa barbara"
"9048",-119.885696411133,34.4404945373535,198,9048,"california","santa barbara"
"9049",-119.948707580566,34.4634094238281,198,9049,"california","santa barbara"
"9050",-119.994552612305,34.4691390991211,198,9050,"california","santa barbara"
"9051",-120.06330871582,34.4691390991211,198,9051,"california","santa barbara"
"9052",-120.126335144043,34.4748725891113,198,9052,"california","santa barbara"
"9053",-120.275299072266,34.4691390991211,198,9053,"california","santa barbara"
"9054",-120.401344299316,34.4634094238281,198,9054,"california","santa barbara"
"9055",-120.43000793457,34.4748725891113,198,9055,"california","santa barbara"
"9056",-120.464370727539,34.5149765014648,198,9056,"california","santa barbara"
"9057",-120.498756408691,34.5550842285156,198,9057,"california","santa barbara"
"9058",-120.567512512207,34.5722732543945,198,9058,"california","santa barbara"
"9059",-120.607620239258,34.5837326049805,198,9059,"california","santa barbara"
"9060",-120.619079589844,34.629566192627,198,9060,"california","santa barbara"
"9061",-120.584693908691,34.6868667602539,198,9061,"california","santa barbara"
"9062",-120.584693908691,34.7441596984863,198,9062,"california","santa barbara"
"9063",-120.613342285156,34.7842674255371,198,9063,"california","santa barbara"
"9064",-120.607620239258,34.8243751525879,198,9064,"california","santa barbara"
"9065",-120.573234558105,34.8644828796387,198,9065,"california","santa barbara"
"9066",-120.60188293457,34.8988571166992,198,9066,"california","santa barbara"
"9067",-120.613342285156,34.9160461425781,198,9067,"california","santa barbara"
"9068",-120.63053894043,34.93896484375,198,9068,"california","santa barbara"
"9069",-120.619079589844,34.9618835449219,198,9069,"california","santa barbara"
"9070",-120.584693908691,34.9618835449219,198,9070,"california","santa barbara"
"9071",-120.567512512207,34.9790725708008,198,9071,"california","santa barbara"
"9072",-120.47583770752,34.996265411377,198,9072,"california","santa barbara"
"9073",-120.298225402832,34.9045906066895,198,9073,"california","santa barbara"
"9074",-120.292488098145,34.9561538696289,198,9074,"california","santa barbara"
"9075",-120.315406799316,35.0019912719727,198,9075,"california","santa barbara"
"9076",-120.30394744873,35.0134506225586,198,9076,"california","santa barbara"
"9077",-120.183624267578,35.0363693237305,198,9077,"california","santa barbara"
"9078",-120.091949462891,35.1108551025391,198,9078,"california","santa barbara"
"9079",-119.85131072998,35.0363693237305,198,9079,"california","santa barbara"
"9080",-119.748176574707,34.9733467102051,198,9080,"california","santa barbara"
"9081",-119.667961120605,34.9790725708008,198,9081,"california","santa barbara"
"9082",-119.518997192383,34.8988571166992,198,9082,"california","santa barbara"
"9083",-119.467422485352,34.9045906066895,198,9083,"california","santa barbara"
"9085",-122.062927246094,37.4828987121582,199,9085,"california","santa clara"
"9086",-122.045738220215,37.4714393615723,199,9086,"california","santa clara"
"9087",-122.005630493164,37.4599800109863,199,9087,"california","santa clara"
"9088",-121.971252441406,37.4599800109863,199,9088,"california","santa clara"
"9089",-121.948341369629,37.4771690368652,199,9089,"california","santa clara"
"9090",-121.925422668457,37.4599800109863,199,9090,"california","santa clara"
"9091",-121.896774291992,37.4657135009766,199,9091,"california","santa clara"
"9092",-121.885314941406,37.4828987121582,199,9092,"california","santa clara"
"9093",-121.512893676758,37.4828987121582,199,9093,"california","santa clara"
"9094",-121.478507995605,37.4828987121582,199,9094,"california","santa clara"
"9095",-121.484245300293,37.4485206604004,199,9095,"california","santa clara"
"9096",-121.461318969727,37.4370613098145,199,9096,"california","santa clara"
"9097",-121.478507995605,37.4141426086426,199,9097,"california","santa clara"
"9098",-121.455596923828,37.3912239074707,199,9098,"california","santa clara"
"9099",-121.449859619141,37.379768371582,199,9099,"california","santa clara"
"9100",-121.40975189209,37.379768371582,199,9100,"california","santa clara"
"9101",-121.404029846191,37.3511199951172,199,9101,"california","santa clara"
"9102",-121.42121887207,37.3282012939453,199,9102,"california","santa clara"
"9103",-121.40975189209,37.3167419433594,199,9103,"california","santa clara"
"9104",-121.42121887207,37.2766342163086,199,9104,"california","santa clara"
"9105",-121.449859619141,37.2766342163086,199,9105,"california","santa clara"
"9106",-121.444137573242,37.2250671386719,199,9106,"california","santa clara"
"9107",-121.40975189209,37.1964225769043,199,9107,"california","santa clara"
"9108",-121.40975189209,37.1563148498535,199,9108,"california","santa clara"
"9109",-121.392570495605,37.1505851745605,199,9109,"california","santa clara"
"9110",-121.363922119141,37.1735038757324,199,9110,"california","santa clara"
"9111",-121.329544067383,37.1677703857422,199,9111,"california","santa clara"
"9112",-121.306617736816,37.1563148498535,199,9112,"california","santa clara"
"9113",-121.266510009766,37.1792297363281,199,9113,"california","santa clara"
"9114",-121.243606567383,37.1505851745605,199,9114,"california","santa clara"
"9115",-121.226402282715,37.1391220092773,199,9115,"california","santa clara"
"9116",-121.226402282715,37.1104774475098,199,9116,"california","santa clara"
"9117",-121.249328613281,37.0875587463379,199,9117,"california","santa clara"
"9118",-121.243606567383,37.0818290710449,199,9118,"california","santa clara"
"9119",-121.214958190918,37.0760955810547,199,9119,"california","santa clara"
"9120",-121.214958190918,37.058910369873,199,9120,"california","santa clara"
"9121",-121.255065917969,37.0245323181152,199,9121,"california","santa clara"
"9122",-121.249328613281,36.9844245910645,199,9122,"california","santa clara"
"9123",-121.237869262695,36.9557762145996,199,9123,"california","santa clara"
"9124",-121.272247314453,36.9557762145996,199,9124,"california","santa clara"
"9125",-121.40975189209,36.9500503540039,199,9125,"california","santa clara"
"9126",-121.455596923828,36.9844245910645,199,9126,"california","santa clara"
"9127",-121.501426696777,36.9729652404785,199,9127,"california","santa clara"
"9128",-121.501426696777,36.9385871887207,199,9128,"california","santa clara"
"9129",-121.530075073242,36.9214019775391,199,9129,"california","santa clara"
"9130",-121.564460754395,36.8984832763672,199,9130,"california","santa clara"
"9131",-121.598831176758,36.9042129516602,199,9131,"california","santa clara"
"9132",-121.616027832031,36.9156684875488,199,9132,"california","santa clara"
"9133",-121.644668579102,36.9385871887207,199,9133,"california","santa clara"
"9134",-121.66185760498,36.9615058898926,199,9134,"california","santa clara"
"9135",-121.696243286133,36.9615058898926,199,9135,"california","santa clara"
"9136",-121.701965332031,37.0073432922363,199,9136,"california","santa clara"
"9137",-121.730606079102,37.0130767822266,199,9137,"california","santa clara"
"9138",-121.759254455566,37.0417213439941,199,9138,"california","santa clara"
"9139",-121.822280883789,37.064640045166,199,9139,"california","santa clara"
"9140",-121.83374786377,37.0990142822266,199,9140,"california","santa clara"
"9141",-122.011360168457,37.1563148498535,199,9141,"california","santa clara"
"9142",-122.02855682373,37.2021484375,199,9142,"california","santa clara"
"9143",-122.091567993164,37.2250671386719,199,9143,"california","santa clara"
"9144",-122.11449432373,37.2651748657227,199,9144,"california","santa clara"
"9145",-122.131675720215,37.2766342163086,199,9145,"california","santa clara"
"9146",-122.154602050781,37.2938232421875,199,9146,"california","santa clara"
"9147",-122.160339355469,37.3110122680664,199,9147,"california","santa clara"
"9148",-122.171783447266,37.3167419433594,199,9148,"california","santa clara"
"9149",-122.166061401367,37.3339309692383,199,9149,"california","santa clara"
"9150",-122.194709777832,37.379768371582,199,9150,"california","santa clara"
"9151",-122.177520751953,37.4313316345215,199,9151,"california","santa clara"
"9152",-122.171783447266,37.4485206604004,199,9152,"california","santa clara"
"9153",-122.131675720215,37.4485206604004,199,9153,"california","santa clara"
"9154",-122.091567993164,37.4657135009766,199,9154,"california","santa clara"
"9155",-122.062927246094,37.4828987121582,199,9155,"california","santa clara"
"9157",-122.303565979004,37.1448516845703,200,9157,"california","santa cruz"
